node_id,name,type,attrs_json
653,Romanian Deadlift from Deficit,Exercise,"{""source_id"": ""Romanian_Deadlift_from_Deficit"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
654,Rope Climb,Exercise,"{""source_id"": ""Rope_Climb"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
655,Rope Crunch,Exercise,"{""source_id"": ""Rope_Crunch"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
656,Rope Jumping,Exercise,"{""source_id"": ""Rope_Jumping"", ""force"": null, ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
657,Rope Straight-Arm Pulldown,Exercise,"{""source_id"": ""Rope_Straight-Arm_Pulldown"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
658,Round The World Shoulder Stretch,Exercise,"{""source_id"": ""Round_The_World_Shoulder_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
659,"Rowing, Stationary",Exercise,"{""source_id"": ""Rowing_Stationary"", ""force"": null, ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
660,Runner's Stretch,Exercise,"{""source_id"": ""Runners_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
661,"Running, Treadmill",Exercise,"{""source_id"": ""Running_Treadmill"", ""force"": null, ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
662,Russian Twist,Exercise,"{""source_id"": ""Russian_Twist"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
663,Sandbag Load,Exercise,"{""source_id"": ""Sandbag_Load"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
664,Scapular Pull-Up,Exercise,"{""source_id"": ""Scapular_Pull-Up"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
665,Scissor Kick,Exercise,"{""source_id"": ""Scissor_Kick"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
666,Scissors Jump,Exercise,"{""source_id"": ""Scissors_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
667,Seated Band Hamstring Curl,Exercise,"{""source_id"": ""Seated_Band_Hamstring_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
668,Seated Barbell Military Press,Exercise,"{""source_id"": ""Seated_Barbell_Military_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
669,Seated Barbell Twist,Exercise,"{""source_id"": ""Seated_Barbell_Twist"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
670,Seated Bent-Over One-Arm Dumbbell Triceps Extension,Exercise,"{""source_id"": ""Seated_Bent-Over_One-Arm_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
671,Seated Bent-Over Rear Delt Raise,Exercise,"{""source_id"": ""Seated_Bent-Over_Rear_Delt_Raise"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
672,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,Exercise,"{""source_id"": ""Seated_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
673,Seated Biceps,Exercise,"{""source_id"": ""Seated_Biceps"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""expert"", ""curated"": false}"
674,Seated Cable Rows,Exercise,"{""source_id"": ""Seated_Cable_Rows"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
675,Seated Cable Shoulder Press,Exercise,"{""source_id"": ""Seated_Cable_Shoulder_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
676,Seated Calf Raise,Exercise,"{""source_id"": ""Seated_Calf_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
677,Seated Calf Stretch,Exercise,"{""source_id"": ""Seated_Calf_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
678,Seated Close-Grip Concentration Barbell Curl,Exercise,"{""source_id"": ""Seated_Close-Grip_Concentration_Barbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
679,Seated Dumbbell Curl,Exercise,"{""source_id"": ""Seated_Dumbbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
680,Seated Dumbbell Inner Biceps Curl,Exercise,"{""source_id"": ""Seated_Dumbbell_Inner_Biceps_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
681,Seated Dumbbell Palms-Down Wrist Curl,Exercise,"{""source_id"": ""Seated_Dumbbell_Palms-Down_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
682,Seated Dumbbell Palms-Up Wrist Curl,Exercise,"{""source_id"": ""Seated_Dumbbell_Palms-Up_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
683,Seated Dumbbell Press,Exercise,"{""source_id"": ""Seated_Dumbbell_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
684,Seated Flat Bench Leg Pull-In,Exercise,"{""source_id"": ""Seated_Flat_Bench_Leg_Pull-In"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
685,Seated Floor Hamstring Stretch,Exercise,"{""source_id"": ""Seated_Floor_Hamstring_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
686,Seated Front Deltoid,Exercise,"{""source_id"": ""Seated_Front_Deltoid"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
687,Seated Glute,Exercise,"{""source_id"": ""Seated_Glute"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
688,Seated Good Mornings,Exercise,"{""source_id"": ""Seated_Good_Mornings"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
689,Seated Hamstring,Exercise,"{""source_id"": ""Seated_Hamstring"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
690,Seated Hamstring and Calf Stretch,Exercise,"{""source_id"": ""Seated_Hamstring_and_Calf_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
691,Seated Head Harness Neck Resistance,Exercise,"{""source_id"": ""Seated_Head_Harness_Neck_Resistance"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
692,Seated Leg Curl,Exercise,"{""source_id"": ""Seated_Leg_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
693,Seated Leg Tucks,Exercise,"{""source_id"": ""Seated_Leg_Tucks"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
694,Seated One-Arm Dumbbell Palms-Down Wrist Curl,Exercise,"{""source_id"": ""Seated_One-Arm_Dumbbell_Palms-Down_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
695,Seated One-Arm Dumbbell Palms-Up Wrist Curl,Exercise,"{""source_id"": ""Seated_One-Arm_Dumbbell_Palms-Up_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
696,Seated One-arm Cable Pulley Rows,Exercise,"{""source_id"": ""Seated_One-arm_Cable_Pulley_Rows"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
697,Seated Overhead Stretch,Exercise,"{""source_id"": ""Seated_Overhead_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
698,Seated Palm-Up Barbell Wrist Curl,Exercise,"{""source_id"": ""Seated_Palm-Up_Barbell_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
699,Seated Palms-Down Barbell Wrist Curl,Exercise,"{""source_id"": ""Seated_Palms-Down_Barbell_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
700,Seated Side Lateral Raise,Exercise,"{""source_id"": ""Seated_Side_Lateral_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
701,Seated Triceps Press,Exercise,"{""source_id"": ""Seated_Triceps_Press"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
702,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,Exercise,"{""source_id"": ""Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
703,See-Saw Press (Alternating Side Press),Exercise,"{""source_id"": ""See-Saw_Press_Alternating_Side_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
704,Shotgun Row,Exercise,"{""source_id"": ""Shotgun_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
705,Shoulder Circles,Exercise,"{""source_id"": ""Shoulder_Circles"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
706,Shoulder Press - With Bands,Exercise,"{""source_id"": ""Shoulder_Press_-_With_Bands"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
707,Shoulder Raise,Exercise,"{""source_id"": ""Shoulder_Raise"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
708,Shoulder Stretch,Exercise,"{""source_id"": ""Shoulder_Stretch"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
709,Side-Lying Floor Stretch,Exercise,"{""source_id"": ""Side-Lying_Floor_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
710,Side Bridge,Exercise,"{""source_id"": ""Side_Bridge"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
711,Side Hop-Sprint,Exercise,"{""source_id"": ""Side_Hop-Sprint"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
712,Side Jackknife,Exercise,"{""source_id"": ""Side_Jackknife"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
713,Side Lateral Raise,Exercise,"{""source_id"": ""Side_Lateral_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
714,Side Laterals to Front Raise,Exercise,"{""source_id"": ""Side_Laterals_to_Front_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
715,Side Leg Raises,Exercise,"{""source_id"": ""Side_Leg_Raises"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
716,Side Lying Groin Stretch,Exercise,"{""source_id"": ""Side_Lying_Groin_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
717,Side Neck Stretch,Exercise,"{""source_id"": ""Side_Neck_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
718,Side Standing Long Jump,Exercise,"{""source_id"": ""Side_Standing_Long_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
719,Side To Side Chins,Exercise,"{""source_id"": ""Side_To_Side_Chins"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
720,Side Wrist Pull,Exercise,"{""source_id"": ""Side_Wrist_Pull"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
721,Side to Side Box Shuffle,Exercise,"{""source_id"": ""Side_to_Side_Box_Shuffle"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
722,Single-Arm Cable Crossover,Exercise,"{""source_id"": ""Single-Arm_Cable_Crossover"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
723,Single-Arm Linear Jammer,Exercise,"{""source_id"": ""Single-Arm_Linear_Jammer"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
724,Single-Arm Push-Up,Exercise,"{""source_id"": ""Single-Arm_Push-Up"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
725,Single-Cone Sprint Drill,Exercise,"{""source_id"": ""Single-Cone_Sprint_Drill"", ""force"": ""push"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
726,Single-Leg High Box Squat,Exercise,"{""source_id"": ""Single-Leg_High_Box_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
727,Single-Leg Hop Progression,Exercise,"{""source_id"": ""Single-Leg_Hop_Progression"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
728,Single-Leg Lateral Hop,Exercise,"{""source_id"": ""Single-Leg_Lateral_Hop"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
729,Single-Leg Leg Extension,Exercise,"{""source_id"": ""Single-Leg_Leg_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
730,Single-Leg Stride Jump,Exercise,"{""source_id"": ""Single-Leg_Stride_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
731,Single Dumbbell Raise,Exercise,"{""source_id"": ""Single_Dumbbell_Raise"", ""force"": null, ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
732,Single Leg Butt Kick,Exercise,"{""source_id"": ""Single_Leg_Butt_Kick"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
733,Single Leg Glute Bridge,Exercise,"{""source_id"": ""Single_Leg_Glute_Bridge"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
734,Single Leg Push-off,Exercise,"{""source_id"": ""Single_Leg_Push-off"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
735,Sit-Up,Exercise,"{""source_id"": ""Sit-Up"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
736,Sit Squats,Exercise,"{""source_id"": ""Sit_Squats"", ""force"": ""push"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
737,Skating,Exercise,"{""source_id"": ""Skating"", ""force"": null, ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
738,Sled Drag - Harness,Exercise,"{""source_id"": ""Sled_Drag_-_Harness"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
739,Sled Overhead Backward Walk,Exercise,"{""source_id"": ""Sled_Overhead_Backward_Walk"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
740,Sled Overhead Triceps Extension,Exercise,"{""source_id"": ""Sled_Overhead_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
741,Sled Push,Exercise,"{""source_id"": ""Sled_Push"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
742,Sled Reverse Flye,Exercise,"{""source_id"": ""Sled_Reverse_Flye"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
743,Sled Row,Exercise,"{""source_id"": ""Sled_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
744,Sledgehammer Swings,Exercise,"{""source_id"": ""Sledgehammer_Swings"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
745,Smith Incline Shoulder Raise,Exercise,"{""source_id"": ""Smith_Incline_Shoulder_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
746,Smith Machine Behind the Back Shrug,Exercise,"{""source_id"": ""Smith_Machine_Behind_the_Back_Shrug"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
747,Smith Machine Bench Press,Exercise,"{""source_id"": ""Smith_Machine_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
748,Smith Machine Bent Over Row,Exercise,"{""source_id"": ""Smith_Machine_Bent_Over_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
749,Smith Machine Calf Raise,Exercise,"{""source_id"": ""Smith_Machine_Calf_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
750,Smith Machine Close-Grip Bench Press,Exercise,"{""source_id"": ""Smith_Machine_Close-Grip_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
751,Smith Machine Decline Press,Exercise,"{""source_id"": ""Smith_Machine_Decline_Press"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
752,Smith Machine Hang Power Clean,Exercise,"{""source_id"": ""Smith_Machine_Hang_Power_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
753,Smith Machine Hip Raise,Exercise,"{""source_id"": ""Smith_Machine_Hip_Raise"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
754,Smith Machine Incline Bench Press,Exercise,"{""source_id"": ""Smith_Machine_Incline_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
755,Smith Machine Leg Press,Exercise,"{""source_id"": ""Smith_Machine_Leg_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
756,Smith Machine One-Arm Upright Row,Exercise,"{""source_id"": ""Smith_Machine_One-Arm_Upright_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
757,Smith Machine Overhead Shoulder Press,Exercise,"{""source_id"": ""Smith_Machine_Overhead_Shoulder_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
758,Smith Machine Pistol Squat,Exercise,"{""source_id"": ""Smith_Machine_Pistol_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
759,Smith Machine Reverse Calf Raises,Exercise,"{""source_id"": ""Smith_Machine_Reverse_Calf_Raises"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
760,Smith Machine Squat,Exercise,"{""source_id"": ""Smith_Machine_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
761,Smith Machine Stiff-Legged Deadlift,Exercise,"{""source_id"": ""Smith_Machine_Stiff-Legged_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
762,Smith Machine Upright Row,Exercise,"{""source_id"": ""Smith_Machine_Upright_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
763,Smith Single-Leg Split Squat,Exercise,"{""source_id"": ""Smith_Single-Leg_Split_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
764,Snatch,Exercise,"{""source_id"": ""Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
765,Snatch Balance,Exercise,"{""source_id"": ""Snatch_Balance"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
766,Snatch Deadlift,Exercise,"{""source_id"": ""Snatch_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
767,Snatch Pull,Exercise,"{""source_id"": ""Snatch_Pull"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
768,Snatch Shrug,Exercise,"{""source_id"": ""Snatch_Shrug"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
769,Snatch from Blocks,Exercise,"{""source_id"": ""Snatch_from_Blocks"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
770,Speed Band Overhead Triceps,Exercise,"{""source_id"": ""Speed_Band_Overhead_Triceps"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
771,Speed Box Squat,Exercise,"{""source_id"": ""Speed_Box_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
772,Speed Squats,Exercise,"{""source_id"": ""Speed_Squats"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
773,Spell Caster,Exercise,"{""source_id"": ""Spell_Caster"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
774,Spider Crawl,Exercise,"{""source_id"": ""Spider_Crawl"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
775,Spider Curl,Exercise,"{""source_id"": ""Spider_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
776,Spinal Stretch,Exercise,"{""source_id"": ""Spinal_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
777,Split Clean,Exercise,"{""source_id"": ""Split_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
778,Split Jerk,Exercise,"{""source_id"": ""Split_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
779,Split Jump,Exercise,"{""source_id"": ""Split_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
780,Split Snatch,Exercise,"{""source_id"": ""Split_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
781,Split Squat with Dumbbells,Exercise,"{""source_id"": ""Split_Squat_with_Dumbbells"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
782,Split Squats,Exercise,"{""source_id"": ""Split_Squats"", ""force"": ""push"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
783,Squat Jerk,Exercise,"{""source_id"": ""Squat_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
784,Squat with Bands,Exercise,"{""source_id"": ""Squat_with_Bands"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
785,Squat with Chains,Exercise,"{""source_id"": ""Squat_with_Chains"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
786,Squat with Plate Movers,Exercise,"{""source_id"": ""Squat_with_Plate_Movers"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
787,Squats - With Bands,Exercise,"{""source_id"": ""Squats_-_With_Bands"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
788,Stairmaster,Exercise,"{""source_id"": ""Stairmaster"", ""force"": null, ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
789,Standing Alternating Dumbbell Press,Exercise,"{""source_id"": ""Standing_Alternating_Dumbbell_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
790,Standing Barbell Calf Raise,Exercise,"{""source_id"": ""Standing_Barbell_Calf_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
791,Standing Barbell Press Behind Neck,Exercise,"{""source_id"": ""Standing_Barbell_Press_Behind_Neck"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
792,Standing Bent-Over One-Arm Dumbbell Triceps Extension,Exercise,"{""source_id"": ""Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
793,Standing Bent-Over Two-Arm Dumbbell Triceps Extension,Exercise,"{""source_id"": ""Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
794,Standing Biceps Cable Curl,Exercise,"{""source_id"": ""Standing_Biceps_Cable_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
795,Standing Biceps Stretch,Exercise,"{""source_id"": ""Standing_Biceps_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
796,Standing Bradford Press,Exercise,"{""source_id"": ""Standing_Bradford_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
797,Standing Cable Chest Press,Exercise,"{""source_id"": ""Standing_Cable_Chest_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
798,Standing Cable Lift,Exercise,"{""source_id"": ""Standing_Cable_Lift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
799,Standing Cable Wood Chop,Exercise,"{""source_id"": ""Standing_Cable_Wood_Chop"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
800,Standing Calf Raises,Exercise,"{""source_id"": ""Standing_Calf_Raises"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
801,Standing Concentration Curl,Exercise,"{""source_id"": ""Standing_Concentration_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
802,Standing Dumbbell Calf Raise,Exercise,"{""source_id"": ""Standing_Dumbbell_Calf_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
803,Standing Dumbbell Press,Exercise,"{""source_id"": ""Standing_Dumbbell_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
804,Standing Dumbbell Reverse Curl,Exercise,"{""source_id"": ""Standing_Dumbbell_Reverse_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
